Date,close,high,low,open,volume,returns
2015-04-21,174.82936096191406,175.88033437809258,174.52908102479145,175.72185153245826,72559800,-0.001191061503162727
2015-04-22,175.68846130371094,175.8719663839666,174.24544292465518,175.17130483776364,78264600,0.004913936292337162
2015-04-23,176.1305694580078,176.7811738659995,175.17133587263456,175.28811069644075,102585900,0.002516432502260857
2015-04-24,176.5392303466797,176.80615143504272,176.08881691943958,176.5475795853773,61327400,0.002320215564676875
2015-04-27,175.80516052246094,177.23147980963725,175.61330628536052,177.10636854847917,79358100,-0.004158111615062632
2015-04-28,176.36404418945312,176.41408870304048,174.60407333915512,175.7801703184411,86863500,0.003178994662792034
2015-04-29,175.63844299316406,176.23899012204748,174.82935576241024,175.47161091166774,125684900,-0.004114224073414885
2015-04-30,173.87844848632812,175.45491471931282,173.17778692805777,175.0628822890601,161304900,-0.010020554024749773
2015-05-01,175.7634735107422,175.80518151193894,174.56235435024817,174.66244337112434,103399700,0.010841050405175912
2015-05-04,176.2639923095703,176.84786630363269,176.08048723607948,176.1889127958706,70927200,0.0028476838152469153
2015-05-05,174.2454376220703,176.38076824301814,174.1036405602786,176.02209460525205,113326200,-0.011451883399729357
2015-05-06,173.5281219482422,175.10458827756923,172.46046288539105,174.7959718581904,135060200,-0.004116697020119076
2015-05-07,174.22042846679688,174.64583241167458,173.09438839932545,173.42802707246523,88244900,0.003989592642287487
2015-05-08,176.51425170898438,176.71444257473144,175.81360277012138,175.8970188127246,155877300,0.013166212839527347
2015-05-11,175.6717987060547,176.7394578259872,175.59673190719238,176.4725494097544,75708100,-0.00477271945337665
2015-05-12,175.14627075195312,175.68844944429148,174.01188157217368,174.83765437758237,119727600,-0.0029915328355060167
2015-05-13,175.17962646484375,176.18055500915187,174.94607689542175,175.5549730780222,94667900,0.0001904448935590164
2015-05-14,177.00631713867188,177.0980696588421,175.92197264415918,176.19723020466984,95934000,0.010427529220669474
2015-05-15,177.1981964111328,177.33999347658244,176.7144114497464,177.1981964111328,76510100,0.0010840249973147476
2015-05-18,177.74874877929688,177.9989714603012,176.9646837721458,177.03141406291414,74549700,0.0031069862973474027
2015-05-19,177.6903076171875,178.14073377788276,177.40671350267456,177.86547617467969,72114600,-0.0003287852235851485
2015-05-20,177.565185546875,178.31587879919937,177.2482199513393,177.79038588607386,76857500,-0.000704158105134578
2015-05-21,178.08238220214844,178.29090958177625,177.2566091969219,177.4234412826251,64764600,0.0029127143008385037
2015-05-22,177.65692138671875,178.1156712603237,177.59019112405892,177.69861666432195,57433500,-0.00238912356274934
2015-05-26,175.7468719482422,177.59025957317027,175.32981719149387,177.16485557568626,124308600,-0.010751337035267094
2015-05-27,177.4150848388672,177.64863447636824,175.79691040225237,176.2056286316295,93214000,0.009492134182145229
2015-05-28,177.21490478515625,177.32333036228331,176.52259239311178,177.10646648052864,74974600,-0.0011283147309190111
2015-05-29,176.11387634277344,177.1898719794777,175.8469679255874,177.1481766871835,124919600,-0.006212956205448039
2015-06-01,176.4724884033203,177.1147433193381,175.68007448648655,176.78110473251058,93338800,0.002036251021179547
2015-06-02,176.29734802246094,176.9896602917937,175.3881719098124,176.01375390562535,91531000,-0.0009924514718639976
2015-06-03,176.7644805908203,177.39006270477174,176.272359049112,176.83121087694187,87820900,0.00264968573605473
2015-06-04,175.2714080810547,176.71441374466318,174.95444244387514,176.0554729346047,151882800,-0.008446677210122489
2015-06-05,174.97108459472656,175.64671098772672,174.31213122137132,175.12121813650617,121704700,-0.0017134767707761567
2015-06-08,173.89512634277344,175.01284262577803,173.82005955042598,174.86269631358357,89063300,-0.006149348930683529
2015-06-09,173.87008666992188,174.41226536897793,173.23616816329297,173.87008666992188,105034700,-0.00014399295355871367
2015-06-10,175.9553985595703,176.3390945342066,174.57912295930092,174.6375040066906,134551300,0.011993505781171088
2015-06-11,176.52256774902344,176.90625092683163,176.163894106291,176.39744370865216,73876400,0.0032233690702085926
2015-06-12,175.17132568359375,176.3974676259892,174.8960680304539,175.69681872390623,135382400,-0.007654783649821195
2015-06-15,174.4206085205078,174.7042026478883,173.31957805773823,174.02857610368824,124384200,-0.004285616724976626
2015-06-16,175.37147521972656,175.45489123829736,174.09528904607768,174.2704448665799,85308200,0.005451573109876762
2015-06-17,175.65505981445312,176.2639687165784,174.62910902453174,175.65505981445312,126708600,0.0016170508594470778
2015-06-18,177.48182678222656,177.94892608790846,175.68849636344748,176.2556847410608,165867900,0.010399740091193932
2015-06-19,176.69387817382812,177.31412598926084,176.31670580595122,177.23869407356665,130478700,-0.004439601635187529
2015-06-22,177.59913635253906,178.1858504674823,177.389594683673,177.61590326708273,70696000,0.005123313767669835
2015-06-23,177.72486877441406,178.06014314189434,177.33094217541498,177.80869056363647,68476800,0.000707956268579002
2015-06-24,176.43409729003906,177.83383419936868,176.40895331120274,177.45666172741434,92307300,-0.007262751089794683
2015-06-25,175.89773559570312,177.0627872701884,175.8223036315326,176.93706732990418,97107400,-0.003040011554309774
2015-06-26,175.86419677734375,176.50119905946343,175.3110035171433,176.25812348024834,104174800,-0.00019067225763758078
2015-06-29,172.17616271972656,175.87248009335178,172.10073080338464,174.38054473069502,202621300,-0.020970920319196562
2015-06-30,172.53662109375,173.7687271714941,172.05885993366562,173.71842642616238,182925100,0.0020935440094005386
2015-07-01,173.91958618164062,174.36381349909647,173.1317074557654,174.11236093709672,135979900,0.008015487257856835
2015-07-02,173.7603302001953,174.56497583022008,173.34124686546352,174.39734505420904,104373700,-0.0009156874446503149
2015-07-06,173.26583862304688,174.04532759330135,172.26841810371553,172.46958273607643,117975400,-0.002845825491806564
2015-07-07,174.35543823242188,174.48115812001242,171.07820340886838,173.4669835883587,173820200,0.006288600326723959
2015-07-08,171.43026733398438,173.29937585599723,171.19558163567834,173.01440219225583,164020100,-0.016777055697787535
2015-07-09,171.74034118652344,173.7938597071695,171.6313882190003,173.53401730299444,144113100,0.001808746246279691
2015-07-10,173.90283203125,174.32191540220694,171.78227119736073,173.74357830398085,129456900,0.012591630072388948
2015-07-13,175.82220458984375,175.93115754691155,175.12652480351883,175.16843568980963,106069400,0.01103704026078689
2015-07-14,176.5849151611328,176.89504546833817,175.72160467422717,175.78028246916543,81709600,0.004337965008846867
2015-07-15,176.52626037597656,177.08783043855627,176.0484992960675,176.62683627094404,97914100,-0.0003321619239261553
2015-07-16,177.9427947998047,177.9427947998047,177.33931374643913,177.58237646460157,106683300,0.00802449686982043
2015-07-17,178.0936737060547,178.1523515195296,177.52372643497895,177.93441997166292,89030000,0.0008479068029685344
2015-07-20,178.1858673095703,178.68038262537763,177.86737263958764,178.31997705977864,70446800,0.000517669165878365
2015-07-21,177.48179626464844,178.31158589033262,177.18005574525498,178.05174347383124,77965000,-0.003951329336903342
2015-07-22,177.16326904296875,177.4985433545193,176.76095265851535,176.79447369496677,88667900,-0.001794703616841531
2015-07-23,176.1658935546875,177.39799978551758,175.80548796618876,177.2974238611757,90509100,-0.005629696797022521
2015-07-24,174.33868408203125,176.32513518785484,174.00342249763736,176.26647016582027,117755000,-0.010372095504905587
2015-07-27,173.32447814941406,173.96149299680633,172.88025084236855,173.45021082217173,132361100,-0.0058174462997551135
2015-07-28,175.45346069335938,175.59594751699711,173.33289967728547,174.16267663784706,123544800,0.012283219119863853
2015-07-29,176.66038513183594,176.8866809147737,175.43665621814563,175.57914301127943,105791300,0.006878886479109836
2015-07-30,176.70233154296875,176.8699623456825,175.52889034515178,176.14913838354406,91304400,0.00023744095826305767
2015-07-31,176.43409729003906,177.230353128478,176.14912367028774,177.2052091496417,103266900,-0.0015180006431576576
2015-08-03,175.83895874023438,176.45920660497666,174.88344936392738,176.40054159568592,113965700,-0.0033731492888607884
2015-08-04,175.49534606933594,176.2245469987891,175.00920785323092,175.7635527602922,81820800,-0.001954132766482375
2015-08-05,176.0736541748047,177.11297251676348,175.78866782643556,176.3921487685953,85786800,0.0032952902650777993
2015-08-06,174.6320343017578,176.36703269285402,174.0453073895004,176.25806693096473,116030800,-0.008187595582105911
2015-08-07,174.29678344726562,174.62366798758634,173.39156176882125,174.4728041025508,117858000,-0.0019197557643569896
2015-08-10,176.49278259277344,176.57659159598262,175.41154029927264,175.41154029927264,80270700,0.012599194902367383
2015-08-11,174.90025329589844,175.5707892503611,174.13751848782954,175.15170587749813,126081400,-0.009023197852512155
2015-08-12,175.10977172851562,175.2941694112409,172.12590055628195,173.5926921665188,172123700,0.0011979309844836195
2015-08-13,174.89183044433594,175.6377981411544,174.3470145286062,174.95049545068474,89383300,-0.0012445980714176352
2015-08-14,175.52886962890625,175.60430156281325,174.5565931827419,174.69907998770253,72786500,0.003642475368642595
2015-08-17,176.509521484375,176.509521484375,174.47278255151284,174.9337767923074,79072600,0.005586840828759376
2015-08-18,175.99826049804688,176.5849746982149,175.76357481797967,176.23294617811408,71692700,-0.002896506556862355
2015-08-19,174.60690307617188,176.02339413713827,173.7938803074875,175.25228226373437,172946000,-0.007905518031471881
2015-08-20,170.9608917236328,174.58176582926043,170.90221390579688,173.08982987419662,194327900,-0.02088125548477593
2015-08-21,165.81446838378906,170.9356658445022,165.55463883365647,169.0833123844975,346588500,-0.030102927564060744
2015-08-24,158.83261108398438,165.521178671552,152.88162159515264,157.1479003938249,507244300,-0.042106442024375634
2015-08-25,156.96347045898438,163.81966744422957,156.67010701883777,163.80290053037342,369833100,-0.011767990290178387
2015-08-26,162.98988342285156,163.26646714746195,157.8854390851159,160.9950428129455,339257000,0.03839372910298855
2015-08-27,167.02146911621094,167.14718899583232,163.61851462077476,165.1355941854429,274143900,0.024735189747329578
2015-08-28,167.0298614501953,167.4992327629077,165.88995420957562,166.3760924375732,160414400,5.024703727474211e-05
2015-08-31,165.68045043945312,166.9041797470813,165.12725721315223,166.04924592365373,163298800,-0.008078860863717785
2015-09-01,160.73524475097656,163.24974505608074,159.86354414980423,161.8667622146275,256000400,-0.02984785275124391
2015-09-02,163.7862091064453,163.82812001242598,161.28008528599042,163.12405004442417,160269300,0.018981302826244217
2015-09-03,163.90345764160156,165.99887384057524,163.4089424881011,164.498548680043,152087800,0.0007158632939605614
2015-09-04,161.42254638671875,162.48702183965443,160.6011464760509,161.6404779472914,207081000,-0.015136418051092448
2015-09-08,165.47921752929688,165.63009416033984,163.58496571100363,164.2303575421744,116025700,0.0251307591992731
2015-09-09,163.26644897460938,167.18907489476072,162.8976664530415,167.06335503393143,149347700,-0.013371881905930194
2015-09-10,164.1549530029297,165.3032372871655,162.813881169681,163.07371079988835,158611100,0.005442049079284361
2015-09-11,164.9009552001953,164.9680100847655,163.04860078350194,163.76104774132511,119691200,0.004544500081287817
2015-09-14,164.2889862060547,165.12715257925117,163.80284817487228,165.076864643164,79452000,-0.0037111306808239597
2015-09-15,166.342529296875,166.78675651893494,164.24711304587308,164.79191615537124,113806200,0.012499578567273684
2015-09-16,167.7842254638672,167.97701303805673,166.30067942228308,166.64433088297525,99581600,0.008667032857358814
2015-09-17,167.4070281982422,170.05563798888642,167.02985574836006,167.6501036986477,276046600,-0.002248109228279227
2015-09-18,164.6713104248047,167.39265929881478,164.25848189960774,164.8903748888479,223657500,-0.016341713982270134
2015-09-21,165.52232360839844,166.55019138954816,164.4691682717408,165.5054695233599,105726200,0.005167950515474695
2015-09-22,163.3738555908203,163.83724642912367,162.23644288370278,163.34858089563085,153890900,-0.012979929055739192
2015-09-23,163.11270141601562,164.01419568659233,162.53135762131944,163.5423841592737,92790600,-0.0015985065288460776
2015-09-24,162.52296447753906,162.98635550538606,160.55146031095703,161.89107112753945,159378800,-0.0036155181868544606
2015-09-25,162.4807891845703,164.2922109838275,161.60455686002012,163.98890177239065,155054800,-0.0002595035914113586
2015-09-28,158.4029541015625,161.6888058608741,158.0912242931585,161.57927361212774,178515900,-0.025097336758843514
2015-09-29,158.4956512451172,159.86054921571466,157.49304537211324,158.62203759093322,159045600,0.0005851983258799986
2015-09-30,161.45291137695312,161.6214136403641,159.60778138124135,160.39132269125668,163452000,0.01865830455664974
2015-10-01,161.87420654296875,162.1775158214502,159.9279773626716,161.83207775453218,131079000,0.002609399622605757
2015-10-02,164.2921905517578,164.3174652449094,159.33814499969475,159.88579334840537,211003300,0.014937426168308177
2015-10-05,167.2157745361328,167.4432596637084,165.412773310527,165.5223055674891,126320800,0.017795027107231576
2015-10-06,166.64285278320312,167.645458619627,165.97726433409338,167.08096895876204,110274500,-0.0034262422580585428
2015-10-07,168.00779724121094,168.36165595398347,166.38171842976547,167.57810156034955,124307300,0.008190837081885283
2015-10-08,169.52430725097656,169.81076240591693,167.3168850097487,167.62019424906782,153055200,0.00902642636036921
2015-10-09,169.62539672851562,170.1056288317853,168.9935035859668,169.66752550919867,107069200,0.0005963125830055205
2015-10-12,169.78546142578125,169.98765898342893,169.27152120693071,169.70120387282964,56395600,0.0009436363914407941
2015-10-13,168.71543884277344,170.3246628429936,168.54693660611977,169.05244331608077,88038700,-0.006302203816641594
2015-10-14,167.9066619873047,169.23785192319536,167.6117861960261,168.65650809960823,99106200,-0.004793733525610855
2015-10-15,170.48480224609375,170.49322286121645,168.2015556695511,168.57226842936475,134142200,0.015354603732066208
2015-10-16,171.2599334716797,171.27677470294674,170.122520421968,170.88922068937657,114580100,0.0045466294671066
2015-10-19,171.34410095214844,171.34410095214844,170.2993794248848,170.6111091895172,76523900,0.0004914604295502834
2015-10-20,171.1250762939453,171.7401153082429,170.6532648388185,170.90602464860729,78448500,-0.0012782737017850154
2015-10-21,170.06349182128906,171.6979777484048,169.89497671945065,171.546329583827,102038000,-0.006203558798318576
2015-10-22,172.93649291992188,173.14712394587437,170.06349549641186,171.01553899170682,174911700,0.016893696982606343
2015-10-23,174.8321533203125,175.20286594299878,173.81270646382134,174.61310170504157,144442300,0.010961598494242608
2015-10-26,174.40252685546875,174.71425672678123,174.0318141134213,174.6552867119466,69033000,-0.002457365288275226
2015-10-27,174.06553649902344,174.40254109791488,173.38308097403095,173.72851904423058,77905800,-0.0019322561577596042
2015-10-28,176.04539489746094,176.07066959009023,173.73688726467444,174.40247559707362,135906700,0.011374212484897006
2015-10-29,175.94432067871094,176.31503336353305,175.4219598169516,175.53991268431335,90525500,-0.0005741372491389063
2015-10-30,175.18603515625,176.45825481288963,175.02596637143978,176.13809153147335,131076900,-0.0043098039171473035
2015-11-02,177.2586669921875,177.45244395970374,175.38826222844173,175.51464857274294,86270800,0.011831033415927728
2015-11-03,177.77261352539062,178.32868260572008,176.67732944907797,176.90481459210358,95246100,0.002899415537327643
2015-11-04,177.2333984375,178.19387555034388,176.6941834417964,178.06750205756163,96224500,-0.0030331729797830054
2015-11-05,177.05642700195312,177.75572351815484,176.1633535505789,177.29233271152756,78408700,-0.0009985219327004469
2015-11-06,176.96376037597656,177.1996789568263,175.63258358056132,176.71101342488367,110471500,-0.0005233734100797971
2015-11-09,175.3124237060547,176.50038582285393,174.3603673187889,176.34872479335496,131008700,-0.009331496270272854
2015-11-10,175.7168731689453,175.75058134163427,174.56261894442042,174.83222004642647,75874600,0.002307021113168606
2015-11-11,175.02598571777344,176.03701220843809,174.95858223760922,175.98646281228974,67846000,-0.003931821905956756
2015-11-12,172.5826416015625,174.45304621920195,172.56580037502383,173.98123475815743,121315200,-0.013959893476336638
2015-11-13,170.64480590820312,172.43938614845018,170.56056122144213,172.16978515256056,153577100,-0.011228450760611297
2015-11-16,173.2398223876953,173.29880525269627,170.34153707442695,170.4595028044289,117645200,0.015207122570658038
2015-11-17,173.11341857910156,174.4361746601543,172.61633247215357,173.5515346872762,121123700,-0.0007296463760558813
2015-11-18,175.86007690429688,176.00330447904054,173.5515687684409,173.59368469473657,121342500,0.015866235833938314
2015-11-19,175.7084197998047,176.12968188858105,175.41353119530174,175.74211511031135,88220500,-0.0008623736959624262
2015-11-20,176.34872436523438,177.03116685657776,175.9695910762545,176.46667722971472,94011500,0.003644131374917814
2015-11-23,176.146484375,176.91317138151223,175.68309364190256,176.4076647365927,64931200,-0.0011468185605670866
2015-11-24,176.38241577148438,176.78682371757952,174.74791705048307,175.13547091585434,98874400,0.0013394045150632028
2015-11-25,176.35716247558594,176.71102107833963,176.09596918831448,176.50881065280964,51980100,-0.00014317354588877507
2015-11-27,176.55934143066406,176.76155183487512,175.9695771549198,176.44980918806263,37317800,0.001146417600737415
2015-11-30,175.82635498046875,176.83738132063257,175.71682273451938,176.71942846187838,112822700,-0.004151501949746228
2015-12-01,177.50296020507812,177.62092591342127,176.1802041352072,176.45823861366594,97858400,0.009535574031524607
2015-12-02,175.6915740966797,177.77260994296742,175.43881426017808,177.45244662633874,108441300,-0.010204821972014777
2015-12-03,173.23138427734375,176.21391399607774,172.5068130222087,175.94431296360074,166224200,-0.014002890189726114
2015-12-04,176.6099853515625,176.9048740752279,173.23146666246407,173.23146666246407,192913900,0.0195034005432273
2015-12-07,175.53994750976562,176.7026223313096,174.57103682659456,176.2813601706007,102027100,-0.006058761851244321
2015-12-08,174.36038208007812,175.48936143212396,173.37463030052473,173.97282814413362,103372400,-0.006719641007195132
2015-12-09,173.00393676757812,175.81796484564208,172.02660549364796,173.72008756531503,162401500,-0.007779550011980496
2015-12-10,173.45050048828125,174.76483654363773,172.83546125333163,173.07136706552882,116128900,0.0025812344449887004
2015-12-11,170.0887908935547,171.99289097180136,169.7770481951906,171.3273025053737,211173300,-0.019381377310892733
2015-12-14,170.9481201171875,171.07450643490935,168.46267680608162,170.2488364872249,182385200,0.005052239004806669
2015-12-15,172.7427215576172,173.65264916184265,170.92286634916624,172.4646870516679,154069600,0.01049793024456469
2015-12-16,175.2703094482422,175.5736186764695,172.54895986402724,173.87171618164413,197017000,0.014632094874005741
2015-12-17,172.59951782226562,175.6494514837124,172.5826637376671,175.58204800121803,173092500,-0.015238129232408637
2015-12-18,169.52464294433594,171.9909699841707,169.3636085710236,171.85537366195902,251393500,-0.017815083823675804
2015-12-21,170.92308044433594,171.10106921199636,169.5839681196295,170.7027250994136,99094300,0.008249169416974844
2015-12-22,172.47410583496094,172.7707495191901,170.82140814440086,171.8130267587369,111026200,0.009074405788808138
2015-12-23,174.60989379882812,174.652273312351,173.3894362308753,173.48266598766094,110987200,0.012383238362232207
2015-12-24,174.3217315673828,174.87263941217515,174.10137618891343,174.3556403532474,48539600,-0.0016503201804665135
2015-12-28,173.92335510253906,173.9657216752346,172.84697774844173,173.62671149921476,65899900,-0.0022852943305565754
2015-12-29,175.77952575683594,176.11006534109492,174.99132095299322,175.0252168116083,92640700,0.010672348479032756
2015-12-30,174.53363037109375,175.61849175573352,174.38955035051524,175.5337327166103,63317700,-0.007087829941387458
2015-12-31,172.78762817382812,174.49965915189773,172.78762817382812,173.85553470295253,114877900,-0.010003815273613825
2016-01-04,170.37216186523438,170.38063259302376,168.31263696043297,169.92296757662837,222353500,-0.013979393861253464
2016-01-05,170.6603546142578,171.11801971865495,169.55008123714336,170.69425046434188,110845800,0.0016915483484407634
2016-01-06,168.50758361816406,169.55852291203462,167.4735857802269,168.1007558923989,152112600,-0.012614359093297556
2016-01-07,164.46481323242188,167.3379676138101,164.07493991579202,165.54966124512012,213436100,-0.02399162280377276
2016-01-08,162.6595458984375,165.99037807910338,162.37138598568188,165.43099970793693,209817200,-0.010976617420488388
2016-01-11,162.82061767578125,163.92242028467783,160.87976024963513,163.5833971337192,187941300,0.0009902387004345758
2016-01-12,164.13426208496094,164.88857061699466,161.9984620545479,164.26987130996662,172330500,0.008068047081085883
2016-01-13,160.0406951904297,165.15135126879767,159.65930545504915,164.8038573828774,221168900,-0.02494035579489362
2016-01-14,162.66802978515625,163.79525734585224,159.04905033137382,160.65089730027674,240795600,0.016416665721180168
2016-01-15,159.1761932373047,159.98135217332498,157.2353358891122,158.29475894503636,324846400,-0.02146602840437306
2016-01-19,159.3880615234375,161.12551774367915,157.8116396603883,160.99839216295302,195244400,0.0013310299852249408
2016-01-20,157.34548950195312,158.91344062239094,153.4213957355556,156.8200198633326,286547800,-0.012815087917886658
2016-01-21,158.22694396972656,160.0745714508688,156.48948768515635,157.82012916393177,195772900,0.005602032003354518
